Product_Name,Category,Manufacture_Date,Expiry_Date,Manufacturer,Stock_Quantity,Sales_Trend,Days_to_Expiry,Discount_Band
Bananas,Produce,20/10/2025,26/10/2025,Tropicana,97,Low,5,15%
Fresh Milk,Dairy,20/10/2025,01/11/2025,FarmFresh,52,Low,11,10%
Fresh Milk,Dairy,13/10/2025,23/10/2025,FarmFresh,260,Low,2,20%
Soda (6-pack),Beverage,08/10/2025,01/03/2026,Bubbly Co.,284,Low,131,0%
Soda (6-pack),Beverage,08/09/2025,01/03/2026,Bubbly Co.,39,Medium,131,0%
Yogurt,Dairy,16/10/2025,04/11/2025,DairyLand,30,High,14,0%
Cheddar Cheese,Dairy,04/09/2025,25/10/2025,DairyLand,11,Medium,4,5%
Ground Beef,Meat,19/10/2025,24/10/2025,Quality Meats,139,Low,3,20%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,85,Medium,1,20%
Cheddar Cheese,Dairy,10/09/2025,28/10/2025,DairyLand,25,Low,7,15%
Cheddar Cheese,Dairy,09/09/2025,04/11/2025,DairyLand,116,Medium,14,0%
Soda (6-pack),Beverage,23/09/2025,16/02/2026,Bubbly Co.,35,Low,118,0%
Yogurt,Dairy,08/10/2025,24/10/2025,DairyLand,256,Medium,3,20%
Cheddar Cheese,Dairy,20/08/2025,29/10/2025,DairyLand,197,Low,8,10%
Chicken Breast,Meat,20/10/2025,26/10/2025,Quality Meats,266,Medium,5,15%
Fresh Milk,Dairy,16/10/2025,26/10/2025,FarmFresh,68,Low,5,15%
Yogurt,Dairy,18/10/2025,05/11/2025,DairyLand,127,High,15,0%
Yogurt,Dairy,15/10/2025,05/11/2025,DairyLand,261,Low,15,5%
Ground Beef,Meat,20/10/2025,25/10/2025,Quality Meats,272,Low,4,15%
Fresh Milk,Dairy,13/10/2025,24/10/2025,FarmFresh,100,Medium,3,20%
Soda (6-pack),Beverage,28/05/2025,16/11/2025,Bubbly Co.,289,Low,26,0%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,239,Medium,1,20%
Apples,Produce,11/10/2025,05/11/2025,Orchard Gold,63,Low,15,0%
Cheddar Cheese,Dairy,17/10/2025,08/12/2025,DairyLand,221,Low,48,0%
Bananas,Produce,21/10/2025,30/10/2025,Tropicana,286,High,9,10%
Cheddar Cheese,Dairy,27/09/2025,16/11/2025,DairyLand,34,Medium,26,0%
Ground Beef,Meat,17/10/2025,22/10/2025,Quality Meats,43,Low,1,20%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,155,Medium,1,20%
Cheddar Cheese,Dairy,24/09/2025,25/11/2025,DairyLand,180,Low,35,0%
Ground Beef,Meat,20/10/2025,25/10/2025,Quality Meats,204,High,4,15%
Ground Beef,Meat,19/10/2025,23/10/2025,Quality Meats,161,Low,2,20%
Chicken Breast,Meat,20/10/2025,26/10/2025,Quality Meats,235,Low,5,15%
Soda (6-pack),Beverage,17/08/2025,20/01/2026,Bubbly Co.,197,Medium,91,0%
Apples,Produce,30/09/2025,23/10/2025,Orchard Gold,286,Medium,2,20%
Cheddar Cheese,Dairy,11/09/2025,03/11/2025,DairyLand,101,High,13,0%
Chicken Breast,Meat,19/10/2025,24/10/2025,Quality Meats,200,Low,3,20%
Cheddar Cheese,Dairy,05/09/2025,05/11/2025,DairyLand,96,Low,15,0%
Ground Beef,Meat,20/10/2025,24/10/2025,Quality Meats,89,Low,3,20%
Ground Beef,Meat,17/10/2025,22/10/2025,Quality Meats,279,Medium,1,20%
Baguette,Bakery,19/10/2025,22/10/2025,DailyBread,225,Medium,1,20%
Cheddar Cheese,Dairy,11/09/2025,07/11/2025,DairyLand,67,High,17,0%
Frozen Pizza,Frozen,13/01/2025,24/01/2026,QuickMeals,156,Medium,95,0%
Fresh Milk,Dairy,14/10/2025,24/10/2025,FarmFresh,148,Medium,3,20%
Cheddar Cheese,Dairy,15/09/2025,20/11/2025,DairyLand,92,Medium,30,0%
Soda (6-pack),Beverage,11/09/2025,08/02/2026,Bubbly Co.,65,High,110,0%
Frozen Pizza,Frozen,03/09/2025,21/07/2026,QuickMeals,103,Medium,273,0%
Fresh Milk,Dairy,19/10/2025,28/10/2025,FarmFresh,256,High,7,10%
Baguette,Bakery,20/10/2025,23/10/2025,DailyBread,134,High,2,0%
Cheddar Cheese,Dairy,06/09/2025,11/11/2025,DairyLand,91,Low,21,0%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,81,High,4,15%
Yogurt,Dairy,15/10/2025,03/11/2025,DairyLand,89,High,13,0%
Yogurt,Dairy,01/10/2025,23/10/2025,DairyLand,141,Medium,2,20%
Frozen Pizza,Frozen,15/04/2025,01/02/2026,QuickMeals,167,High,103,0%
Baguette,Bakery,19/10/2025,22/10/2025,DailyBread,134,Low,1,20%
Chicken Breast,Meat,21/10/2025,27/10/2025,Quality Meats,40,Low,6,15%
Soda (6-pack),Beverage,07/06/2025,06/01/2026,Bubbly Co.,173,Medium,77,0%
Ground Beef,Meat,19/10/2025,23/10/2025,Quality Meats,11,Low,2,20%
Fresh Milk,Dairy,19/10/2025,29/10/2025,FarmFresh,120,Medium,8,5%
Chicken Breast,Meat,18/10/2025,24/10/2025,Quality Meats,97,High,3,20%
Apples,Produce,13/10/2025,05/11/2025,Orchard Gold,244,Low,15,0%
Frozen Pizza,Frozen,14/01/2025,14/11/2025,QuickMeals,144,Low,24,0%
Ground Beef,Meat,19/10/2025,23/10/2025,Quality Meats,275,Low,2,20%
Yogurt,Dairy,01/10/2025,23/10/2025,DairyLand,56,Low,2,20%
Baguette,Bakery,19/10/2025,22/10/2025,DailyBread,236,Medium,1,5%
Apples,Produce,25/09/2025,23/10/2025,Orchard Gold,249,High,2,20%
Apples,Produce,11/10/2025,04/11/2025,Orchard Gold,13,Low,14,10%
Apples,Produce,01/10/2025,22/10/2025,Orchard Gold,260,Low,1,20%
Bananas,Produce,19/10/2025,26/10/2025,Tropicana,156,Medium,5,0%
Frozen Pizza,Frozen,25/09/2025,11/08/2026,QuickMeals,78,High,294,0%
Cheddar Cheese,Dairy,14/09/2025,02/11/2025,DairyLand,22,High,12,0%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,163,Medium,2,20%
Frozen Pizza,Frozen,11/08/2025,27/09/2026,QuickMeals,10,Low,341,0%
Ground Beef,Meat,20/10/2025,24/10/2025,Quality Meats,215,Low,3,20%
Soda (6-pack),Beverage,13/07/2025,11/12/2025,Bubbly Co.,120,High,51,0%
Apples,Produce,06/10/2025,02/11/2025,Orchard Gold,261,Medium,12,10%
Frozen Pizza,Frozen,30/08/2025,22/09/2026,QuickMeals,103,Low,336,0%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,205,High,1,20%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,240,Medium,4,15%
Cheddar Cheese,Dairy,15/09/2025,17/11/2025,DairyLand,275,Low,27,0%
Yogurt,Dairy,01/10/2025,23/10/2025,DairyLand,243,Medium,2,20%
Soda (6-pack),Beverage,12/09/2025,19/03/2026,Bubbly Co.,237,Low,149,0%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,207,Low,1,20%
Ground Beef,Meat,20/10/2025,25/10/2025,Quality Meats,200,Medium,4,15%
Fresh Milk,Dairy,14/10/2025,25/10/2025,FarmFresh,85,Medium,4,5%
Cheddar Cheese,Dairy,25/08/2025,03/11/2025,DairyLand,144,Low,13,10%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,283,Medium,2,20%
Frozen Pizza,Frozen,25/09/2025,26/10/2026,QuickMeals,129,Medium,370,20%
Chicken Breast,Meat,21/10/2025,28/10/2025,Quality Meats,179,High,7,15%
Fresh Milk,Dairy,18/10/2025,28/10/2025,FarmFresh,21,Low,7,15%
Cheddar Cheese,Dairy,21/10/2025,14/12/2025,DairyLand,126,High,54,0%
Chicken Breast,Meat,16/10/2025,22/10/2025,Quality Meats,229,Medium,1,0%
Apples,Produce,13/10/2025,08/11/2025,Orchard Gold,268,Medium,18,0%
Yogurt,Dairy,13/10/2025,01/11/2025,DairyLand,220,Low,11,10%
Yogurt,Dairy,02/10/2025,22/10/2025,DairyLand,195,High,1,20%
Cheddar Cheese,Dairy,07/09/2025,09/11/2025,DairyLand,38,High,19,5%
Bananas,Produce,17/10/2025,25/10/2025,Tropicana,90,Low,4,15%
Cheddar Cheese,Dairy,24/09/2025,12/11/2025,DairyLand,261,High,22,0%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,184,High,4,15%
Cheddar Cheese,Dairy,01/09/2025,04/11/2025,DairyLand,22,Low,14,10%
Cheddar Cheese,Dairy,27/09/2025,04/12/2025,DairyLand,205,High,44,0%
Ground Beef,Meat,21/10/2025,25/10/2025,Quality Meats,152,Medium,4,15%
Frozen Pizza,Frozen,13/06/2025,20/08/2026,QuickMeals,57,Low,303,0%
Soda (6-pack),Beverage,24/08/2025,06/03/2026,Bubbly Co.,91,High,136,0%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,221,Medium,1,20%
Apples,Produce,19/10/2025,17/11/2025,Orchard Gold,188,High,27,0%
Baguette,Bakery,19/10/2025,22/10/2025,DailyBread,19,Low,1,20%
Yogurt,Dairy,08/10/2025,24/10/2025,DairyLand,118,High,3,15%
Cheddar Cheese,Dairy,03/09/2025,04/11/2025,DairyLand,282,Low,14,10%
Yogurt,Dairy,07/10/2025,25/10/2025,DairyLand,12,High,4,0%
Ground Beef,Meat,19/10/2025,23/10/2025,Quality Meats,56,Low,2,20%
Bananas,Produce,19/10/2025,28/10/2025,Tropicana,87,Low,7,15%
Yogurt,Dairy,14/10/2025,04/11/2025,DairyLand,183,Medium,14,0%
Baguette,Bakery,20/10/2025,23/10/2025,DailyBread,180,Medium,2,20%
Yogurt,Dairy,19/10/2025,09/11/2025,DairyLand,180,Low,19,0%
Apples,Produce,06/10/2025,29/10/2025,Orchard Gold,226,Medium,8,10%
Bananas,Produce,19/10/2025,26/10/2025,Tropicana,161,Medium,5,0%
Cheddar Cheese,Dairy,19/09/2025,11/11/2025,DairyLand,208,Low,21,0%
Ground Beef,Meat,20/10/2025,24/10/2025,Quality Meats,33,Low,3,20%
Chicken Breast,Meat,17/10/2025,24/10/2025,Quality Meats,48,High,3,20%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,168,Low,1,20%
Frozen Pizza,Frozen,07/11/2024,06/12/2025,QuickMeals,161,Medium,46,0%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,11,High,1,20%
Cheddar Cheese,Dairy,04/09/2025,02/11/2025,DairyLand,215,Medium,12,10%
Yogurt,Dairy,06/10/2025,23/10/2025,DairyLand,296,High,2,20%
Fresh Milk,Dairy,19/10/2025,31/10/2025,FarmFresh,142,Medium,10,5%
Soda (6-pack),Beverage,02/10/2025,05/03/2026,Bubbly Co.,40,Medium,135,0%
Fresh Milk,Dairy,12/10/2025,23/10/2025,FarmFresh,264,Low,2,20%
Chicken Breast,Meat,17/10/2025,23/10/2025,Quality Meats,219,Medium,2,20%
Frozen Pizza,Frozen,05/12/2024,09/02/2026,QuickMeals,29,Medium,111,0%
Cheddar Cheese,Dairy,29/08/2025,23/10/2025,DairyLand,50,High,2,20%
Apples,Produce,10/10/2025,02/11/2025,Orchard Gold,104,Low,12,10%
Soda (6-pack),Beverage,29/06/2025,01/12/2025,Bubbly Co.,201,High,41,0%
Soda (6-pack),Beverage,16/05/2025,23/10/2025,Bubbly Co.,30,Medium,2,20%
Baguette,Bakery,21/10/2025,24/10/2025,DailyBread,63,Medium,3,20%
Frozen Pizza,Frozen,06/07/2025,03/08/2026,QuickMeals,84,High,286,0%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,42,High,2,20%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,70,High,1,20%
Chicken Breast,Meat,20/10/2025,28/10/2025,Quality Meats,232,Medium,7,15%
Yogurt,Dairy,05/10/2025,26/10/2025,DairyLand,163,Low,5,15%
Soda (6-pack),Beverage,15/10/2025,15/03/2026,Bubbly Co.,162,High,145,10%
Bananas,Produce,19/10/2025,28/10/2025,Tropicana,108,High,7,0%
Apples,Produce,07/10/2025,05/11/2025,Orchard Gold,20,Medium,15,0%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,197,Low,1,20%
Chicken Breast,Meat,21/10/2025,29/10/2025,Quality Meats,77,Medium,8,0%
Yogurt,Dairy,16/10/2025,01/11/2025,DairyLand,242,Low,11,10%
Frozen Pizza,Frozen,18/12/2024,22/11/2025,QuickMeals,13,Medium,32,0%
Apples,Produce,06/10/2025,01/11/2025,Orchard Gold,223,High,11,10%
Frozen Pizza,Frozen,21/08/2025,30/07/2026,QuickMeals,92,Medium,282,0%
Cheddar Cheese,Dairy,08/10/2025,14/12/2025,DairyLand,212,Medium,54,0%
Frozen Pizza,Frozen,22/11/2024,28/01/2026,QuickMeals,31,Low,99,0%
Yogurt,Dairy,14/10/2025,06/11/2025,DairyLand,79,High,16,0%
Bananas,Produce,15/10/2025,23/10/2025,Tropicana,208,High,2,20%
Fresh Milk,Dairy,20/10/2025,02/11/2025,FarmFresh,211,Low,12,10%
Apples,Produce,29/09/2025,28/10/2025,Orchard Gold,100,Medium,7,0%
Yogurt,Dairy,21/10/2025,13/11/2025,DairyLand,266,High,23,0%
Ground Beef,Meat,17/10/2025,22/10/2025,Quality Meats,144,Low,1,20%
Frozen Pizza,Frozen,26/09/2025,21/07/2026,QuickMeals,182,Low,273,0%
Apples,Produce,09/10/2025,31/10/2025,Orchard Gold,86,High,10,0%
Soda (6-pack),Beverage,15/07/2025,11/12/2025,Bubbly Co.,120,High,51,0%
Frozen Pizza,Frozen,18/07/2025,01/06/2026,QuickMeals,258,Medium,223,0%
Frozen Pizza,Frozen,18/03/2025,12/04/2026,QuickMeals,185,Medium,173,10%
Soda (6-pack),Beverage,27/08/2025,05/03/2026,Bubbly Co.,170,Medium,135,0%
Frozen Pizza,Frozen,01/07/2025,21/05/2026,QuickMeals,157,High,212,0%
Fresh Milk,Dairy,18/10/2025,28/10/2025,FarmFresh,160,High,7,0%
Baguette,Bakery,19/10/2025,22/10/2025,DailyBread,118,Medium,1,20%
Fresh Milk,Dairy,14/10/2025,27/10/2025,FarmFresh,148,Medium,6,5%
Baguette,Bakery,21/10/2025,24/10/2025,DailyBread,133,Low,3,20%
Fresh Milk,Dairy,14/10/2025,27/10/2025,FarmFresh,262,Medium,6,10%
Ground Beef,Meat,20/10/2025,24/10/2025,Quality Meats,101,Low,3,20%
Fresh Milk,Dairy,16/10/2025,25/10/2025,FarmFresh,242,Low,4,15%
Chicken Breast,Meat,21/10/2025,27/10/2025,Quality Meats,202,Low,6,15%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,40,Low,1,20%
Chicken Breast,Meat,19/10/2025,25/10/2025,Quality Meats,284,Low,4,15%
Soda (6-pack),Beverage,24/07/2025,14/02/2026,Bubbly Co.,245,High,116,0%
Fresh Milk,Dairy,19/10/2025,28/10/2025,FarmFresh,195,High,7,0%
Soda (6-pack),Beverage,27/09/2025,16/03/2026,Bubbly Co.,174,High,146,0%
Apples,Produce,30/09/2025,28/10/2025,Orchard Gold,273,Low,7,15%
Chicken Breast,Meat,16/10/2025,23/10/2025,Quality Meats,114,Low,2,20%
Frozen Pizza,Frozen,06/12/2024,12/12/2025,QuickMeals,120,Low,52,0%
Cheddar Cheese,Dairy,03/10/2025,12/12/2025,DairyLand,239,Medium,52,0%
Frozen Pizza,Frozen,22/10/2024,29/12/2025,QuickMeals,12,High,69,0%
Ground Beef,Meat,18/10/2025,23/10/2025,Quality Meats,107,High,2,20%
Cheddar Cheese,Dairy,02/09/2025,02/11/2025,DairyLand,198,High,12,0%
Soda (6-pack),Beverage,08/05/2025,25/10/2025,Bubbly Co.,287,Low,4,15%
Apples,Produce,03/10/2025,26/10/2025,Orchard Gold,89,High,5,0%
Soda (6-pack),Beverage,16/09/2025,15/02/2026,Bubbly Co.,13,High,117,0%
Fresh Milk,Dairy,12/10/2025,26/10/2025,FarmFresh,14,Low,5,15%
Fresh Milk,Dairy,15/10/2025,26/10/2025,FarmFresh,127,Medium,5,5%
Frozen Pizza,Frozen,19/12/2024,08/02/2026,QuickMeals,270,Medium,110,0%
Chicken Breast,Meat,15/10/2025,22/10/2025,Quality Meats,98,Low,1,20%
Yogurt,Dairy,06/10/2025,22/10/2025,DairyLand,39,Low,1,20%
Yogurt,Dairy,19/10/2025,09/11/2025,DairyLand,19,Medium,19,0%
Frozen Pizza,Frozen,08/05/2025,01/06/2026,QuickMeals,141,Medium,223,0%
Cheddar Cheese,Dairy,05/09/2025,13/11/2025,DairyLand,258,Low,23,5%
Bananas,Produce,21/10/2025,30/10/2025,Tropicana,171,Medium,9,0%
Bananas,Produce,18/10/2025,26/10/2025,Tropicana,147,Low,5,15%
Bananas,Produce,15/10/2025,23/10/2025,Tropicana,113,Medium,2,20%
Frozen Pizza,Frozen,21/09/2025,13/07/2026,QuickMeals,261,Low,265,0%
Chicken Breast,Meat,17/10/2025,25/10/2025,Quality Meats,127,Medium,4,15%
Frozen Pizza,Frozen,02/06/2025,20/06/2026,QuickMeals,86,Low,242,0%
Fresh Milk,Dairy,13/10/2025,23/10/2025,FarmFresh,173,High,2,20%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,150,High,1,20%
Chicken Breast,Meat,19/10/2025,27/10/2025,Quality Meats,299,Low,6,15%
Bananas,Produce,16/10/2025,23/10/2025,Tropicana,141,Medium,2,20%
Ground Beef,Meat,20/10/2025,25/10/2025,Quality Meats,13,High,4,15%
Fresh Milk,Dairy,16/10/2025,26/10/2025,FarmFresh,103,Medium,5,5%
Fresh Milk,Dairy,11/10/2025,24/10/2025,FarmFresh,159,Low,3,20%
Cheddar Cheese,Dairy,14/09/2025,03/11/2025,DairyLand,31,Low,13,10%
Soda (6-pack),Beverage,08/09/2025,07/02/2026,Bubbly Co.,156,Medium,109,20%
Soda (6-pack),Beverage,06/06/2025,03/11/2025,Bubbly Co.,231,High,13,10%
Ground Beef,Meat,18/10/2025,23/10/2025,Quality Meats,294,Medium,2,20%
Frozen Pizza,Frozen,01/10/2025,24/08/2026,QuickMeals,30,Low,307,0%
Soda (6-pack),Beverage,29/05/2025,28/10/2025,Bubbly Co.,81,Medium,7,0%
Baguette,Bakery,20/10/2025,23/10/2025,DailyBread,147,High,2,20%
Soda (6-pack),Beverage,26/07/2025,17/01/2026,Bubbly Co.,91,Medium,88,0%
Apples,Produce,12/10/2025,04/11/2025,Orchard Gold,114,Medium,14,0%
Chicken Breast,Meat,20/10/2025,26/10/2025,Quality Meats,209,Low,5,15%
Soda (6-pack),Beverage,30/05/2025,01/12/2025,Bubbly Co.,108,High,41,0%
Apples,Produce,17/10/2025,06/11/2025,Orchard Gold,105,Medium,16,0%
Ground Beef,Meat,19/10/2025,23/10/2025,Quality Meats,107,High,2,20%
Frozen Pizza,Frozen,05/10/2025,16/10/2026,QuickMeals,253,Low,360,0%
Yogurt,Dairy,30/09/2025,23/10/2025,DairyLand,270,Low,2,20%
Baguette,Bakery,21/10/2025,24/10/2025,DailyBread,10,High,3,20%
Ground Beef,Meat,17/10/2025,22/10/2025,Quality Meats,74,Medium,1,20%
Frozen Pizza,Frozen,27/07/2025,04/10/2026,QuickMeals,138,High,348,0%
Soda (6-pack),Beverage,06/07/2025,02/12/2025,Bubbly Co.,227,High,42,0%
Bananas,Produce,20/10/2025,27/10/2025,Tropicana,231,High,6,10%
Yogurt,Dairy,04/10/2025,27/10/2025,DairyLand,145,Low,6,15%
Chicken Breast,Meat,18/10/2025,23/10/2025,Quality Meats,243,Medium,2,20%
Frozen Pizza,Frozen,18/04/2025,14/04/2026,QuickMeals,137,High,175,0%
Frozen Pizza,Frozen,01/06/2025,24/06/2026,QuickMeals,230,Low,246,0%
Cheddar Cheese,Dairy,27/09/2025,26/11/2025,DairyLand,183,Medium,36,0%
Ground Beef,Meat,21/10/2025,26/10/2025,Quality Meats,123,High,5,15%
Apples,Produce,30/09/2025,26/10/2025,Orchard Gold,237,High,5,10%
Fresh Milk,Dairy,17/10/2025,30/10/2025,FarmFresh,25,High,9,0%
Ground Beef,Meat,21/10/2025,26/10/2025,Quality Meats,208,High,5,15%
Soda (6-pack),Beverage,27/08/2025,13/02/2026,Bubbly Co.,196,High,115,0%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,247,Medium,2,20%
Yogurt,Dairy,07/10/2025,30/10/2025,DairyLand,205,High,9,10%
Fresh Milk,Dairy,14/10/2025,24/10/2025,FarmFresh,294,Low,3,20%
Soda (6-pack),Beverage,09/10/2025,26/03/2026,Bubbly Co.,29,Medium,156,0%
Cheddar Cheese,Dairy,27/09/2025,22/11/2025,DairyLand,282,Low,32,5%
Fresh Milk,Dairy,12/10/2025,22/10/2025,FarmFresh,82,Medium,1,20%
Ground Beef,Meat,18/10/2025,23/10/2025,Quality Meats,52,Medium,2,20%
Ground Beef,Meat,19/10/2025,24/10/2025,Quality Meats,201,High,3,20%
Ground Beef,Meat,19/10/2025,23/10/2025,Quality Meats,274,Low,2,20%
Yogurt,Dairy,21/10/2025,09/11/2025,DairyLand,154,Low,19,0%
Chicken Breast,Meat,20/10/2025,26/10/2025,Quality Meats,277,High,5,15%
Soda (6-pack),Beverage,09/10/2025,26/03/2026,Bubbly Co.,96,Low,156,0%
Soda (6-pack),Beverage,28/09/2025,03/04/2026,Bubbly Co.,142,Medium,164,0%
Chicken Breast,Meat,15/10/2025,22/10/2025,Quality Meats,153,High,1,20%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,147,Medium,2,20%
Soda (6-pack),Beverage,11/05/2025,02/12/2025,Bubbly Co.,27,High,42,0%
Yogurt,Dairy,14/10/2025,01/11/2025,DairyLand,163,Medium,11,0%
Apples,Produce,18/10/2025,15/11/2025,Orchard Gold,157,High,25,0%
Apples,Produce,09/10/2025,04/11/2025,Orchard Gold,148,High,14,0%
Fresh Milk,Dairy,14/10/2025,24/10/2025,FarmFresh,182,High,3,20%
Bananas,Produce,20/10/2025,26/10/2025,Tropicana,232,Medium,5,10%
Ground Beef,Meat,19/10/2025,24/10/2025,Quality Meats,127,High,3,20%
Ground Beef,Meat,19/10/2025,24/10/2025,Quality Meats,70,High,3,20%
Frozen Pizza,Frozen,13/02/2025,01/01/2026,QuickMeals,43,Medium,72,5%
Bananas,Produce,21/10/2025,30/10/2025,Tropicana,248,Low,9,10%
Bananas,Produce,15/10/2025,22/10/2025,Tropicana,255,Low,1,20%
Frozen Pizza,Frozen,07/09/2025,08/10/2026,QuickMeals,103,Low,352,0%
Bananas,Produce,20/10/2025,26/10/2025,Tropicana,137,High,5,0%
Bananas,Produce,21/10/2025,28/10/2025,Tropicana,183,Low,7,15%
Frozen Pizza,Frozen,23/04/2025,14/03/2026,QuickMeals,211,High,144,0%
Bananas,Produce,16/10/2025,22/10/2025,Tropicana,75,Medium,1,20%
Yogurt,Dairy,12/10/2025,01/11/2025,DairyLand,61,Medium,11,0%
Soda (6-pack),Beverage,03/07/2025,05/01/2026,Bubbly Co.,57,Medium,76,0%
Fresh Milk,Dairy,13/10/2025,24/10/2025,FarmFresh,253,High,3,20%
Baguette,Bakery,21/10/2025,24/10/2025,DailyBread,20,Medium,3,20%
Bananas,Produce,17/10/2025,23/10/2025,Tropicana,274,Medium,2,20%
Ground Beef,Meat,18/10/2025,22/10/2025,Quality Meats,190,High,1,20%
Cheddar Cheese,Dairy,27/08/2025,01/11/2025,DairyLand,20,High,11,0%
Yogurt,Dairy,01/10/2025,24/10/2025,DairyLand,237,Low,3,20%
Frozen Pizza,Frozen,19/12/2024,17/12/2025,QuickMeals,261,High,57,0%
Apples,Produce,16/10/2025,08/11/2025,Orchard Gold,18,Medium,18,0%
Soda (6-pack),Beverage,24/04/2025,04/11/2025,Bubbly Co.,144,Medium,14,0%
Ground Beef,Meat,19/10/2025,23/10/2025,Quality Meats,121,Low,2,20%
Cheddar Cheese,Dairy,07/10/2025,10/12/2025,DairyLand,285,Medium,50,0%
Bananas,Produce,20/10/2025,28/10/2025,Tropicana,292,Low,7,15%
Bananas,Produce,20/10/2025,29/10/2025,Tropicana,176,Medium,8,0%
Soda (6-pack),Beverage,01/08/2025,26/01/2026,Bubbly Co.,256,Medium,97,0%
Yogurt,Dairy,29/09/2025,22/10/2025,DairyLand,22,Medium,1,20%
Yogurt,Dairy,20/10/2025,07/11/2025,DairyLand,11,High,17,0%
Fresh Milk,Dairy,17/10/2025,27/10/2025,FarmFresh,148,High,6,0%
Fresh Milk,Dairy,18/10/2025,28/10/2025,FarmFresh,52,High,7,0%
Chicken Breast,Meat,20/10/2025,26/10/2025,Quality Meats,81,Low,5,15%
Baguette,Bakery,20/10/2025,22/10/2025,DailyBread,41,Low,1,20%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,41,Medium,2,20%
Baguette,Bakery,21/10/2025,24/10/2025,DailyBread,109,Medium,3,20%
Chicken Breast,Meat,17/10/2025,25/10/2025,Quality Meats,247,High,4,15%
Cheddar Cheese,Dairy,04/10/2025,30/11/2025,DairyLand,188,Low,40,0%
Yogurt,Dairy,07/10/2025,27/10/2025,DairyLand,78,Low,6,15%
Bananas,Produce,18/10/2025,26/10/2025,Tropicana,250,High,5,10%
Ground Beef,Meat,17/10/2025,22/10/2025,Quality Meats,225,High,1,20%
Chicken Breast,Meat,21/10/2025,28/10/2025,Quality Meats,14,Medium,7,15%
Frozen Pizza,Frozen,21/07/2025,29/05/2026,QuickMeals,109,Low,220,0%
Frozen Pizza,Frozen,23/04/2025,04/06/2026,QuickMeals,37,Medium,226,0%
Soda (6-pack),Beverage,13/08/2025,22/02/2026,Bubbly Co.,160,Low,124,0%
Bananas,Produce,18/10/2025,26/10/2025,Tropicana,101,High,5,0%
Ground Beef,Meat,17/10/2025,22/10/2025,Quality Meats,153,Medium,1,20%
Cheddar Cheese,Dairy,30/09/2025,25/11/2025,DairyLand,23,High,35,0%
Fresh Milk,Dairy,13/10/2025,24/10/2025,FarmFresh,122,Medium,3,20%
Baguette,Bakery,21/10/2025,23/10/2025,DailyBread,197,Low,2,20%
Soda (6-pack),Beverage,28/05/2025,16/11/2025,Bubbly Co.,238,Low,26,0%
Bananas,Produce,21/10/2025,29/10/2025,Tropicana,184,Low,8,10%
Ground Beef,Meat,20/10/2025,25/10/2025,Quality Meats,236,Low,4,15%
Bananas,Produce,14/10/2025,23/10/2025,Tropicana,188,Medium,2,20%
Soda (6-pack),Beverage,20/06/2025,17/12/2025,Bubbly Co.,260,Medium,57,0%
Soda (6-pack),Beverage,28/05/2025,24/10/2025,Bubbly Co.,107,Medium,3,20%
Chicken Breast,Meat,14/10/2025,22/10/2025,Quality Meats,106,Low,1,20%
Baguette,Bakery,20/10/2025,23/10/2025,DailyBread,286,Low,2,20%
Apples,Produce,08/10/2025,02/11/2025,Orchard Gold,285,High,12,10%
Soda (6-pack),Beverage,04/08/2025,07/02/2026,Bubbly Co.,66,Low,109,15%
Soda (6-pack),Beverage,02/08/2025,09/01/2026,Bubbly Co.,215,Low,80,0%
Cheddar Cheese,Dairy,05/09/2025,12/11/2025,DairyLand,141,Low,22,0%
Cheddar Cheese,Dairy,24/09/2025,14/11/2025,DairyLand,221,Low,24,0%
Cheddar Cheese,Dairy,29/09/2025,30/11/2025,DairyLand,146,High,40,0%
Ground Beef,Meat,17/10/2025,22/10/2025,Quality Meats,277,High,1,20%
Bananas,Produce,15/10/2025,22/10/2025,Tropicana,279,High,1,20%
Bananas,Produce,19/10/2025,26/10/2025,Tropicana,126,High,5,20%
Fresh Milk,Dairy,14/10/2025,23/10/2025,FarmFresh,186,Medium,2,20%
